"week","year","childfever","coldvsflu","cough","delsymcoughsuppressant","delsymcoughsyrup","drycough","feverrashinfant","flu","fluincubationperiod","flumedicine","flusymptoms","fluvscold","influenza","influenzab","influenzabsymptoms","influenzasymptoms","lowgradefever","naturalcoughremedies","productivecough","stomachfluincubationperiod","swineflu","tamiflusideeffects","therafluingredients","vickscoughdrops","wetcough"
19,2014,0.129503377285714,0.516003006857143,7.87441805928571,0.497574882,0.441132582857143,4.27600109414286,0,14.5424761342857,0.180542560428571,0.0940884392857143,18.9938529142857,0.293250527142857,16.1820926257143,17.8540534485714,1.49167124971429,1.96879926242857,2.06006094471429,0.770393402428571,0.812081565857143,0.243338639714286,5.616440871,1.79462716657143,0.0739454278571429,0.0680381891428571,0.314714557142857
20,2014,0.0676494901428571,0.612846109714286,9.61849129285714,0.306294511428571,0.425740189428571,3.57924633942857,0,13.8741808785714,0.305278988142857,0.144683515714286,18.9940665485714,0.282031004571429,16.4082726442857,16.1183355842857,1.19581148442857,2.057197378,2.44837901028571,1.02563251657143,0.519207496428571,0.201434492857143,6.06098521671429,1.08408566142857,0.12942045,0.229734311,0.374675635714286
21,2014,0.154233287428571,0.562830524857143,11.6145568585714,0.396625706857143,0.378508543857143,4.82390024214286,0,13.9847300314286,0.366785061428571,0.318810432142857,17.17370787,0.128792627428571,16.5110467185714,12.2444473914286,0.537919356142857,2.83416556371429,2.98108231085714,1.35336292842857,0.777236924857143,0.328593102285714,6.83829032785714,1.19731923942857,0.146784767714286,0.221697148,0.248765887142857
22,2014,0.155106818142857,0.682444878285714,13.0998056814286,0.772362784571429,0.111625521142857,5.45706629271429,0,16.2182624957143,0.097301577,0.199669566714286,16.7100336457143,0.295676250142857,15.8121893557143,9.906005197,0.412860886857143,2.39691322028571,2.71122170171429,1.40175806357143,0.766515550428571,0.107824742142857,7.00231137257143,0.903258248714286,0.0553235605714286,0.185115042571429,0.245828512142857
23,2014,0.579062536857143,0.822062402714286,11.7597436028571,0.576799674285714,0.637324936714286,6.16331634242857,0,15.58453214,0,0.245275428571429,17.5557061114286,0.331474946714286,15.58440076,9.16555790614286,0.762799010714286,2.20524037414286,2.71824355685714,1.13428934557143,1.16893724885714,0.202130034285714,7.296545448,0.627037876571429,0.0255447267142857,0.138917961428571,0.688960188428571
24,2014,0.166916029,0.5594272915,14.654628365,0.796235364,0.6823680255,5.30886765,0,12.805655145,0,0.071886671,19.858314905,0.2676748015,14.54593318,9.7385246435,0.56515313,2.4358668745,1.8508069,1.1012321335,1.3538096295,0,6.707687611,1.296599903,0.0104920215,0.2403988065,0.7890723985
25,2014,0.269566568714286,0.638880871714286,16.2504262328571,1.11507254785714,0.336349983714286,6.52957189685714,0.111781676714286,15.5718617914286,0.067232497,0.297037427,18.7717603271429,0.163203481142857,11.8535016228571,6.93031031471429,0.893789838428571,2.10269456528571,1.88737869085714,1.41830204914286,1.43841076242857,0.253874599,6.09917253028571,1.57166473571429,0.158923415285714,0.396328034428571,1.12599650614286
26,2014,0.638374382857143,1.14289435414286,17.9621594614286,0.386144477142857,0.483969738285714,8.40758025371429,0,14.5536089571429,0.685820902,0.265456354142857,17.6545853585714,0.365586233142857,12.6038462442857,5.22112851671429,0.546573970571429,2.00451828871429,1.33831992414286,1.08007462314286,1.00276444,1.00760379914286,6.54827065071429,0.503120680428571,0.0422399718571429,0.332717455428571,0.708632989142857
27,2014,0.5762346948,1.24617003526667,16.2348361453333,0.2645536222,0.0513125314666667,8.13386527013333,0,14.6588316633333,0.7174417902,0.4499310812,18.4899910033333,0.1406667328,11.148470156,3.87751116706667,0.801718769133333,2.62025715,1.71162274986667,0.618779178866667,0.485058090866667,1.37115510166667,10.8158733253333,0.509577450333333,0.0445237762,0.5389320388,0.1262957366
28,2014,0.5782665092,1.43973421073333,15.4315519946667,0.3682398118,0.141109461533333,8.02225252786667,0,15.2673528866667,0.5713238098,0.4096323458,18.3020212866667,0.1230325232,10.599442614,3.69054681093333,0.291534097866667,2.840016473,1.96095759413333,0.749582057133333,0.695102236133333,0.978510644333333,11.7027020746667,0.538129927666667,0.0477151308,0.6877283872,0.0459257224
29,2014,0.218929041142857,1.13861962328571,14.8765927742857,0.563872994,0.0274888561428571,6.77208680185714,0.0432152002857143,15.8281223471429,0.202225197714286,0.150207363714286,15.5906370114286,0.136761747857143,15.30257321,3.15572569228571,0.366029523285714,3.72758573242857,2.53729797671429,1.23159169342857,1.587876578,0.333734415714286,10.8972266138571,0.421526032571429,0.206805627571429,0.51809558,0.118178521714286
30,2014,0.143736656428571,0.705583666285714,17.4053895357143,1.02810176014286,0.452498242285714,5.40125661785714,0.0177701628571429,18.9516120942857,0.272612837571429,0,15.1245773128571,0.135823885285714,15.5964831785714,4.35408150514286,0.300494259428571,2.765812534,2.62366809357143,0.934645582857143,0.662209483285714,0.477209276285714,6.63209571228571,0.551079805285714,0.0282128122857143,0.108054153714286,0.614500963714286
31,2014,0,0.841266407,15.934693275,0.5791744375,0.240059832,6.545006936,0,18.32431259,0.030888768,0,17.027197645,0.0824330365,15.92095484,4.6844034865,0.347903869,2.1737494805,2.262562393,1.1189678615,0,0,8.1640285415,0.4989533625,0,0.091211368,0.939695672
32,2014,0.166800679142857,0.393601472571429,14.8020026828571,0.647402039142857,0.255992982142857,7.55986807557143,0,19.1494774985714,0.435652058428571,0.266213223285714,16.76570352,0.0716954765714286,14.61604352,3.15426621985714,0.210997402857143,1.41301986514286,2.13461573457143,1.03568823428571,1.59257432642857,0.141416006571429,10.2537447821429,0.607173929,0,0.369087937285714,0.732973343285714
33,2014,0.0107590491428571,0.677364889285714,13.3308607414286,1.42621540885714,0.510246403571429,6.65591214185714,0,19.2564578642857,0.155110194571429,0.909166553714286,16.8977149114286,0.414032731857143,15.1864562114286,2.03939334428571,0.289130470428571,1.01307244914286,1.94339537328571,1.67945493242857,1.62287148142857,0.562863659,7.75693443857143,0.444979009285714,0.282114123428571,0.639811480285714,0.902910816571429
34,2014,0.0686244741428571,0.744663541285714,15.4489132185714,0.164577923428571,0.353853546571429,4.82785441314286,0.00798638285714286,21.13051949,0.288862440142857,0.578605680428571,18.2977798742857,0.483549555142857,15.2446436171429,3.397979874,0.211972097714286,2.23701627028571,2.51546155271429,0.711932219571429,1.16981475714286,0.119559689428571,6.88206963128571,0.356291937285714,0.130241914428571,0.167274426428571,0.634201593714286
35,2014,0.197011940142857,1.01569204714286,13.4342500542857,0.708590244,0.0442115681428571,5.23336646542857,0.00132356914285714,21.9136936542857,0.0652137712857143,0.157387486571429,19.0005770857143,0.677033331857143,17.0284564542857,3.975610372,0.0908913325714286,1.90248954571429,2.462806728,0.660782589,0.515823177,0.0430008708571429,5.33266978671429,0.272621358714286,0.108871766857143,0.140305728285714,0.618287033285714
36,2014,0.230633327142857,1.19359620757143,11.6485609447143,0.531010046428571,0.156770877,5.26452329328571,0,20.8833442814286,0.143901790285714,0.480778604285714,19.6464099685714,0.884226371857143,16.6837519457143,5.102594297,0.403004812857143,1.74431467914286,1.78708519185714,0.633923652857143,0.855825424142857,0.268315066,6.83468467685714,0.322969761857143,0.206266132714286,0.11521689,0.237738943571429
37,2014,0.114582762857143,1.22711500271429,10.7017117014286,0.315913865142857,0.361101404714286,4.34855105314286,0,23.7052073128571,0.0233445955714286,0.534099661428571,19.7256654085714,0.544862009857143,17.0857573685714,4.154890893,0.253211677428571,2.19797406771429,1.91302086357143,0.498629466714286,0.942566119714286,0.519014628,6.68625571528571,0.561377541714286,0.182049999714286,0.223882562285714,0.629444240142857
